MSN,YYYYMM,Value,Description
RFEIEUS,198313,113.438,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198401,12.259,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198402,7.971,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198403,8.558,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198404,5.93,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198405,6.602,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198406,8.601,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198407,8.151,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198408,10.075,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198409,6.061,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198410,6.167,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198411,7.205,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198412,6.192,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198413,93.773,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198501,9.202,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198502,7.297,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198503,5.609,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198504,4.736,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198505,5.472,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198506,5.947,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198507,6.558,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198508,7.792,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198509,5.942,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198510,5.974,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198511,5.412,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198512,8.717,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198513,78.658,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198601,8.547,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198602,7.42,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198603,7.971,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198604,7.202,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198605,8.118,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198606,9.003,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198607,12.801,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198608,12.203,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198609,8.472,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198610,7.785,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198611,8.251,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198612,9.31,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198613,107.083,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198701,9.446,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198702,8.179,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198703,7.798,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198704,6.092,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198705,6.153,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198706,8.116,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198707,9.508,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198708,8.655,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198709,5.952,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198710,5.22,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198711,7.428,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198712,8.61,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198713,91.158,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198801,12.287,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198802,9.106,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198803,7.438,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198804,5.763,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198805,5.461,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198806,7.324,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198807,10.719,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198808,11.938,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198809,7.725,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198810,10.294,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198811,11.492,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198812,14.061,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198813,113.607,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198901,11.711,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198902,13.526,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198903,12.565,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198904,9.071,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198905,7.723,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198906,9.625,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198907,9.32,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198908,8.565,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198909,7.82,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198910,6.403,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198911,8.88,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198912,15.755,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,198913,120.965,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199001,9.246,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199002,7.465,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199003,8.122,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199004,8.028,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199005,7.372,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199006,10.422,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199007,10.13,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199008,8.449,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199009,6.084,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199010,5.445,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199011,4.788,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199012,6.055,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199013,91.606,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199101,7.127,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199102,6.793,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199103,6.751,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199104,6.067,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199105,8.15,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199106,8.656,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199107,8.639,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199108,9.014,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199109,6.6,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199110,4.892,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199111,6.006,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199112,6.823,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199113,85.517,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199201,8.003,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199202,6.443,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199203,6.829,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199204,5.025,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199205,4.003,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199206,5.756,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199207,6.549,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199208,5.369,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199209,5.292,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199210,5.291,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199211,5.228,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199212,4.934,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199213,68.724,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199301,5.467,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199302,5.348,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199303,6.469,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199304,3.86,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199305,3.907,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199306,5.949,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199307,8.549,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199308,9.13,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199309,7.453,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199310,5.727,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199311,5.737,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199312,7.941,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199313,75.538,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199401,10.547,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199402,7.473,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199403,6.115,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199404,5.891,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199405,5.261,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199406,7.513,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199407,7.15,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199408,4.572,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199409,3.735,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199410,3.373,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199411,3.27,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199412,3.574,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199413,68.474,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199501,3.067,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199502,5.386,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199503,2.202,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199504,2.407,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199505,3.153,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199506,3.225,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199507,5.412,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199508,5.895,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199509,3.587,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199510,2.445,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199511,2.478,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199512,5.338,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199513,44.597,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199601,5.862,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199602,6.091,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199603,4.511,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199604,2.232,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199605,2.7,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199606,4.291,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199607,5.879,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199608,4.64,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199609,3.504,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199610,2.317,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199611,3.11,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199612,4.377,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199613,49.515,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199701,6.115,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199702,3.216,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199703,3.097,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199704,2.622,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199705,3.135,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199706,4.97,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199707,6.4,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199708,5.533,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199709,5.634,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199710,5.241,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199711,4.939,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199712,5.408,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199713,56.311,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199801,4.749,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199802,4.312,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199803,6.695,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199804,5.105,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199805,7.041,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199806,8.853,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199807,10.145,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199808,9.882,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199809,7.704,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199810,5.599,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199811,5.6,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199812,6.813,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199813,82.497,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199901,8.419,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199902,7.174,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199903,7.499,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199904,6.091,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199905,6.414,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199906,7.126,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199907,9.576,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199908,8.213,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199909,5.421,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199910,4.433,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199911,2.777,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199912,2.401,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,199913,75.544,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200001,4.366,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200002,2.878,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200003,2.72,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200004,2.976,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200005,5.484,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200006,7.424,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200007,6.902,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200008,8.563,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200009,7.638,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200010,5.795,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200011,4.812,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200012,9.059,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200013,68.619,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200101,10.662,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200102,6.484,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200103,7.461,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200104,7.192,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200105,6.775,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200106,8.194,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200107,7.229,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200108,9.628,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200109,4.52,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200110,3.71,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200111,3.525,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200112,3.637,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200113,79.018,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200201,3.404,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200202,2.868,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200203,4.593,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200204,4.303,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200205,4.295,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200206,4.333,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200207,5.666,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200208,5.601,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200209,4.474,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200210,4.504,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200211,3.313,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200212,4.551,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200213,51.904,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200301,6.967,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200302,5.973,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200303,6.098,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200304,5.238,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200305,4.223,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200306,6.236,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200307,7.284,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200308,7.764,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200309,5.045,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200310,4.783,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200311,3.281,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200312,5.61,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200313,68.503,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200401,8.302,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200402,5.285,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200403,5.61,Residual Fuel Oil Electric Power Sector CO2 Emissions
RFEIEUS,200404,5.228,Residual Fuel Oil Electric Power Sector CO2 Emissions
